id,nombreCliente,usuarioCliente,estado,totalcuenta,fechahora
12668,Camila,cami_sm23,creada,20.0,2024-10-31 14:32:00
12669,Camilo,camip1234,creada,20.0,2024-10-31 16:54:00
12670,Andrea,andreamg,creada,20.0,2024-10-31 09:18:00
12671,Carlos,carlito01,creada,20.0,2024-10-31 09:25:00
12672,Andrea,andreamg,creada,60.0,2024-10-31 19:43:00
12673,Carlos,carlito01,creada,25.0,2024-11-01 04:03:00
12674,Daniel,dannyg123,creada,20.0,2024-11-01 01:19:00
12675,Daniel,dannyg123,creada,20.0,2024-11-01 06:40:00
12676,Ana,anagarcia,creada,20.0,2024-10-31 17:58:00
12677,Camila,cami_sm23,creada,60.0,2024-10-31 21:50:00
12678,Ana,anagarcia,creada,25.0,2024-10-31 23:44:00
12679,Carlos,carlito01,creada,60.0,2024-10-31 21:13:00
12680,Valeria,valeria_1,creada,20.0,2024-10-31 15:59:00
12681,Daniel,dannyg123,creada,25.0,2024-11-01 03:01:00
12682,Ana,anagarcia,creada,20.0,2024-10-31 22:02:00
12683,Daniel,dannyg123,creada,20.0,2024-11-01 00:13:00
12684,Ana,anagarcia,creada,25.0,2024-10-31 14:43:00
12685,Camila,cami_sm23,creada,20.0,2024-11-01 00:05:00
12686,Valeria,valeria_1,creada,60.0,2024-10-31 16:43:00
12687,Camila,cami_sm23,creada,25.0,2024-10-31 16:50:00
12688,Ana,anagarcia,creada,60.0,2024-11-01 03:23:00
12689,Valeria,valeria_1,creada,50.0,2024-11-01 04:03:00
12690,Camilo,camip1234,creada,50.0,2024-11-01 05:24:00
12691,Camilo,camip1234,creada,50.0,2024-10-31 17:08:00
12692,Ana,anagarcia,creada,20.0,2024-10-31 12:57:00
12693,Ana,anagarcia,creada,25.0,2024-10-31 14:34:00
12694,Daniel,dannyg123,creada,40.0,2024-11-01 00:59:00
12695,Camilo,camip1234,creada,20.0,2024-11-01 04:55:00
12696,Andrea,andreamg,creada,25.0,2024-10-31 22:58:00
12697,Andrea,andreamg,creada,20.0,2024-10-31 22:43:00
12698,Andrea,andreamg,creada,40.0,2024-11-01 02:58:00
12699,Valeria,valeria_1,creada,60.0,2024-10-31 11:29:00
12700,Camilo,camip1234,creada,50.0,2024-10-31 16:29:00
12701,Camila,cami_sm23,creada,25.0,2024-10-31 17:18:00
12702,Camila,cami_sm23,creada,20.0,2024-10-31 18:04:00
12703,Valeria,valeria_1,creada,20.0,2024-11-01 03:56:00
12704,Andrea,andreamg,creada,50.0,2024-11-01 04:13:00
12705,Camilo,camip1234,creada,20.0,2024-10-31 23:00:00
12706,Camilo,camip1234,creada,20.0,2024-10-31 11:05:00
12707,Daniel,dannyg123,creada,50.0,2024-11-01 00:56:00
12708,Valeria,valeria_1,creada,25.0,2024-11-01 03:17:00
12709,Daniel,dannyg123,creada,20.0,2024-11-01 01:56:00
12710,Carlos,carlito01,creada,20.0,2024-10-31 20:52:00
12711,Camila,cami_sm23,creada,40.0,2024-10-31 10:56:00
12712,Camila,cami_sm23,creada,50.0,2024-10-31 17:53:00
12713,Camilo,camip1234,creada,25.0,2024-10-31 12:38:00
12714,Daniel,dannyg123,creada,20.0,2024-11-01 06:39:00
12715,Ana,anagarcia,creada,20.0,2024-11-01 00:03:00
12716,Camilo,camip1234,creada,20.0,2024-11-01 06:02:00
12717,Daniel,dannyg123,creada,60.0,2024-10-31 18:45:00
12718,Daniel,dannyg123,creada,25.0,2024-10-31 16:42:00
12719,Valeria,valeria_1,creada,20.0,2024-10-31 23:52:00
12720,Daniel,dannyg123,creada,20.0,2024-10-31 18:46:00
12721,Daniel,dannyg123,creada,60.0,2024-11-01 05:05:00
12722,Camilo,camip1234,creada,40.0,2024-11-01 06:34:00
12723,Andrea,andreamg,creada,20.0,2024-11-01 01:14:00
12724,Daniel,dannyg123,creada,25.0,2024-11-01 01:10:00
12725,Ana,anagarcia,creada,20.0,2024-11-01 03:57:00
12726,Camilo,camip1234,creada,20.0,2024-10-31 12:56:00
12727,Daniel,dannyg123,creada,25.0,2024-10-31 14:19:00
12728,Valeria,valeria_1,creada,20.0,2024-11-01 00:31:00
12729,Camilo,camip1234,creada,60.0,2024-11-01 08:38:00
12730,Valeria,valeria_1,creada,20.0,2024-10-31 09:47:00
12731,Camilo,camip1234,creada,50.0,2024-11-01 04:37:00
12732,Valeria,valeria_1,creada,20.0,2024-10-31 13:41:00
12733,Daniel,dannyg123,creada,20.0,2024-10-31 21:28:00
12734,Carlos,carlito01,creada,20.0,2024-10-31 19:16:00
12735,Camila,cami_sm23,creada,25.0,2024-10-31 21:09:00
12736,Camilo,camip1234,creada,20.0,2024-10-31 11:58:00
12737,Daniel,dannyg123,creada,25.0,2024-10-31 17:28:00
12738,Valeria,valeria_1,creada,20.0,2024-11-01 00:28:00
12739,Valeria,valeria_1,creada,25.0,2024-10-31 16:53:00
12740,Camilo,camip1234,creada,20.0,2024-10-31 16:15:00
12741,Valeria,valeria_1,creada,60.0,2024-10-31 23:12:00
12742,Carlos,carlito01,creada,20.0,2024-11-01 08:09:00
12743,Carlos,carlito01,creada,25.0,2024-10-31 10:43:00
12744,Daniel,dannyg123,creada,40.0,2024-10-31 15:24:00
12745,Andrea,andreamg,creada,20.0,2024-10-31 18:56:00
12746,Carlos,carlito01,creada,40.0,2024-10-31 11:51:00
12747,Daniel,dannyg123,creada,25.0,2024-10-31 18:36:00
12748,Daniel,dannyg123,creada,60.0,2024-11-01 00:56:00
12749,Andrea,andreamg,creada,25.0,2024-10-31 17:25:00
12750,Camila,cami_sm23,creada,20.0,2024-10-31 22:50:00
12751,Ana,anagarcia,creada,20.0,2024-10-31 12:50:00
12752,Camila,cami_sm23,creada,20.0,2024-11-01 06:46:00
12753,Carlos,carlito01,creada,40.0,2024-11-01 06:22:00
12754,Daniel,dannyg123,creada,50.0,2024-10-31 12:52:00
12755,Carlos,carlito01,creada,20.0,2024-10-31 13:27:00
12756,Valeria,valeria_1,creada,50.0,2024-10-31 09:33:00
12757,Daniel,dannyg123,creada,50.0,2024-10-31 16:16:00
12758,Ana,anagarcia,creada,60.0,2024-10-31 18:19:00
12759,Carlos,carlito01,creada,20.0,2024-10-31 10:23:00
12760,Valeria,valeria_1,creada,40.0,2024-10-31 10:38:00
12761,Camilo,camip1234,creada,20.0,2024-10-31 13:28:00
12762,Valeria,valeria_1,creada,40.0,2024-10-31 16:09:00
12763,Ana,anagarcia,creada,25.0,2024-10-31 19:54:00
12764,Daniel,dannyg123,creada,20.0,2024-10-31 23:00:00
12765,Valeria,valeria_1,creada,60.0,2024-10-31 18:21:00
12766,Carlos,carlito01,creada,20.0,2024-10-31 19:05:00
12767,Carlos,carlito01,creada,40.0,2024-10-31 20:49:00
12768,Camila,cami_sm23,creada,25.0,2024-11-01 07:40:00
12769,Camilo,camip1234,creada,20.0,2024-10-31 19:44:00
12770,Daniel,dannyg123,creada,40.0,2024-10-31 10:45:00
12771,Valeria,valeria_1,creada,20.0,2024-11-01 04:21:00
12772,Valeria,valeria_1,creada,25.0,2024-11-01 04:33:00
12773,Camila,cami_sm23,creada,60.0,2024-10-31 09:09:00
12774,Ana,anagarcia,creada,20.0,2024-11-01 04:44:00
12775,Andrea,andreamg,creada,60.0,2024-11-01 07:09:00
12776,Andrea,andreamg,creada,20.0,2024-10-31 12:30:00
12777,Valeria,valeria_1,creada,20.0,2024-10-31 15:00:00
12778,Carlos,carlito01,creada,20.0,2024-11-01 04:00:00
12779,Camila,cami_sm23,creada,40.0,2024-10-31 11:25:00
12780,Camilo,camip1234,creada,25.0,2024-10-31 10:25:00
12781,Camila,cami_sm23,creada,60.0,2024-10-31 20:42:00
12782,Ana,anagarcia,creada,60.0,2024-10-31 21:55:00
12783,Valeria,valeria_1,creada,40.0,2024-11-01 06:17:00
12784,Carlos,carlito01,creada,50.0,2024-10-31 23:18:00
12785,Valeria,valeria_1,creada,20.0,2024-10-31 10:06:00
12786,Daniel,dannyg123,creada,20.0,2024-10-31 17:01:00
12787,Ana,anagarcia,creada,25.0,2024-10-31 09:38:00
12788,Andrea,andreamg,creada,20.0,2024-10-31 21:04:00
12789,Andrea,andreamg,creada,20.0,2024-11-01 02:41:00
12790,Camilo,camip1234,creada,20.0,2024-10-31 22:17:00
12791,Carlos,carlito01,creada,20.0,2024-10-31 11:26:00
12792,Andrea,andreamg,creada,20.0,2024-10-31 14:49:00
12793,Ana,anagarcia,creada,25.0,2024-10-31 14:09:00
12794,Camilo,camip1234,creada,20.0,2024-10-31 23:05:00
12795,Ana,anagarcia,creada,40.0,2024-11-01 02:21:00
12796,Camilo,camip1234,creada,25.0,2024-10-31 17:52:00
12797,Camila,cami_sm23,creada,20.0,2024-10-31 19:12:00
12798,Valeria,valeria_1,creada,50.0,2024-11-01 07:30:00
12799,Andrea,andreamg,creada,40.0,2024-10-31 15:28:00
12800,Ana,anagarcia,creada,40.0,2024-10-31 19:51:00
12801,Camila,cami_sm23,creada,20.0,2024-11-01 00:36:00
12802,Daniel,dannyg123,creada,50.0,2024-10-31 14:30:00
12803,Carlos,carlito01,creada,40.0,2024-11-01 04:41:00
12804,Valeria,valeria_1,creada,25.0,2024-11-01 02:36:00
12805,Daniel,dannyg123,creada,20.0,2024-10-31 20:10:00
12806,Ana,anagarcia,creada,20.0,2024-10-31 16:13:00
12807,Camila,cami_sm23,creada,25.0,2024-10-31 12:04:00
12808,Daniel,dannyg123,creada,60.0,2024-10-31 18:35:00
12809,Camilo,camip1234,creada,20.0,2024-11-01 01:52:00
12810,Camila,cami_sm23,creada,60.0,2024-10-31 23:22:00
12811,Ana,anagarcia,creada,20.0,2024-10-31 16:05:00
12812,Camila,cami_sm23,creada,25.0,2024-10-31 10:15:00
12813,Ana,anagarcia,creada,40.0,2024-10-31 18:51:00
12814,Camilo,camip1234,creada,50.0,2024-10-31 12:30:00
12815,Daniel,dannyg123,creada,60.0,2024-10-31 20:50:00
12816,Valeria,valeria_1,creada,60.0,2024-10-31 13:47:00
12817,Camilo,camip1234,creada,20.0,2024-10-31 19:16:00
12818,Carlos,carlito01,creada,20.0,2024-11-01 02:19:00
12819,Carlos,carlito01,creada,60.0,2024-10-31 20:45:00
12820,Daniel,dannyg123,creada,20.0,2024-11-01 03:16:00
12821,Camila,cami_sm23,creada,25.0,2024-10-31 10:41:00
12822,Carlos,carlito01,creada,20.0,2024-11-01 03:12:00
12823,Camilo,camip1234,creada,50.0,2024-10-31 15:41:00
12824,Andrea,andreamg,creada,40.0,2024-10-31 15:17:00
12825,Camila,cami_sm23,creada,50.0,2024-11-01 01:41:00
12826,Camilo,camip1234,creada,20.0,2024-11-01 04:22:00
12827,Valeria,valeria_1,creada,40.0,2024-10-31 14:14:00
12828,Daniel,dannyg123,creada,20.0,2024-10-31 21:52:00
12829,Carlos,carlito01,creada,40.0,2024-10-31 20:07:00
12830,Camila,cami_sm23,creada,40.0,2024-10-31 18:07:00
12831,Andrea,andreamg,creada,20.0,2024-10-31 10:52:00
12832,Camila,cami_sm23,creada,25.0,2024-10-31 11:47:00
12833,Daniel,dannyg123,creada,25.0,2024-11-01 04:35:00
12834,Camila,cami_sm23,creada,25.0,2024-10-31 21:46:00
12835,Carlos,carlito01,creada,20.0,2024-10-31 21:46:00
12836,Valeria,valeria_1,creada,60.0,2024-10-31 12:04:00
12837,Carlos,carlito01,creada,20.0,2024-10-31 17:09:00
12838,Valeria,valeria_1,creada,60.0,2024-10-31 13:16:00
12839,Camila,cami_sm23,creada,60.0,2024-11-01 07:48:00
12840,Camila,cami_sm23,creada,50.0,2024-11-01 03:33:00
12841,Camilo,camip1234,creada,40.0,2024-11-01 07:52:00
12842,Valeria,valeria_1,creada,50.0,2024-10-31 15:33:00
12843,Valeria,valeria_1,creada,25.0,2024-10-31 19:05:00
12844,Camila,cami_sm23,creada,60.0,2024-10-31 19:29:00
12845,Carlos,carlito01,creada,60.0,2024-10-31 17:55:00
12846,Ana,anagarcia,creada,25.0,2024-11-01 05:18:00
12847,Ana,anagarcia,creada,20.0,2024-11-01 05:12:00
12848,Camila,cami_sm23,creada,20.0,2024-11-01 05:48:00
12849,Valeria,valeria_1,creada,20.0,2024-11-01 06:39:00
12850,Ana,anagarcia,creada,20.0,2024-10-31 17:26:00
12851,Valeria,valeria_1,creada,20.0,2024-10-31 11:45:00
12852,Daniel,dannyg123,creada,40.0,2024-10-31 11:16:00
12853,Camila,cami_sm23,creada,50.0,2024-10-31 14:56:00
12854,Camila,cami_sm23,creada,20.0,2024-10-31 18:47:00
12855,Valeria,valeria_1,creada,20.0,2024-10-31 15:47:00
12856,Camilo,camip1234,creada,50.0,2024-10-31 18:23:00
12857,Carlos,carlito01,creada,20.0,2024-10-31 15:51:00
12858,Valeria,valeria_1,creada,20.0,2024-10-31 11:08:00
12859,Andrea,andreamg,creada,25.0,2024-10-31 21:42:00
12860,Valeria,valeria_1,creada,25.0,2024-10-31 11:49:00
12861,Daniel,dannyg123,creada,50.0,2024-10-31 17:39:00
12862,Valeria,valeria_1,creada,20.0,2024-10-31 13:12:00
12863,Carlos,carlito01,creada,20.0,2024-11-01 02:36:00
12864,Camilo,camip1234,creada,20.0,2024-11-01 06:23:00
12865,Andrea,andreamg,creada,60.0,2024-11-01 05:17:00
12866,Andrea,andreamg,creada,20.0,2024-10-31 17:22:00
12867,Ana,anagarcia,creada,20.0,2024-11-01 06:13:00
12868,Valeria,valeria_1,creada,40.0,2024-11-01 01:10:00
12869,Camilo,camip1234,creada,50.0,2024-10-31 14:44:00
12870,Valeria,valeria_1,creada,20.0,2024-10-31 10:08:00
12871,Camilo,camip1234,creada,20.0,2024-11-01 06:19:00
12872,Daniel,dannyg123,creada,50.0,2024-10-31 10:00:00
12873,Camilo,camip1234,creada,40.0,2024-10-31 20:51:00
12874,Camila,cami_sm23,creada,20.0,2024-10-31 22:07:00
12875,Andrea,andreamg,creada,25.0,2024-10-31 19:55:00
12876,Ana,anagarcia,creada,40.0,2024-10-31 12:47:00
12877,Andrea,andreamg,creada,20.0,2024-10-31 19:07:00
12878,Valeria,valeria_1,creada,20.0,2024-10-31 22:36:00
12879,Valeria,valeria_1,creada,60.0,2024-10-31 16:37:00
12880,Andrea,andreamg,creada,20.0,2024-10-31 10:54:00
12881,Camila,cami_sm23,creada,50.0,2024-10-31 18:35:00
12882,Daniel,dannyg123,creada,20.0,2024-11-01 04:24:00
12883,Camilo,camip1234,creada,60.0,2024-11-01 01:13:00
12884,Ana,anagarcia,creada,60.0,2024-10-31 17:14:00
12885,Ana,anagarcia,creada,60.0,2024-11-01 07:28:00
12886,Andrea,andreamg,creada,40.0,2024-10-31 09:04:00
12887,Camila,cami_sm23,creada,20.0,2024-11-01 00:56:00
12888,Camila,cami_sm23,creada,20.0,2024-11-01 07:51:00
12889,Carlos,carlito01,creada,40.0,2024-10-31 14:45:00
12890,Ana,anagarcia,creada,20.0,2024-11-01 02:43:00
12891,Carlos,carlito01,creada,20.0,2024-10-31 09:50:00
12892,Carlos,carlito01,creada,60.0,2024-10-31 17:45:00
12893,Valeria,valeria_1,creada,60.0,2024-10-31 14:24:00
12894,Carlos,carlito01,creada,40.0,2024-11-01 06:23:00
12895,Camila,cami_sm23,creada,50.0,2024-10-31 20:41:00
12896,Camilo,camip1234,creada,20.0,2024-10-31 13:51:00
12897,Daniel,dannyg123,creada,20.0,2024-10-31 09:58:00
12898,Camilo,camip1234,creada,50.0,2024-10-31 12:03:00
12899,Daniel,dannyg123,creada,60.0,2024-10-31 09:02:00
12900,Daniel,dannyg123,creada,60.0,2024-10-31 11:00:00
12901,Ana,anagarcia,creada,40.0,2024-10-31 21:06:00
12902,Camilo,camip1234,creada,50.0,2024-10-31 09:01:00
12903,Camila,cami_sm23,creada,20.0,2024-10-31 13:18:00
12904,Camilo,camip1234,creada,60.0,2024-11-01 06:19:00
12905,Camila,cami_sm23,creada,20.0,2024-10-31 12:33:00
12906,Camilo,camip1234,creada,60.0,2024-11-01 02:03:00
12907,Andrea,andreamg,creada,20.0,2024-10-31 17:43:00
12908,Ana,anagarcia,creada,20.0,2024-10-31 18:38:00
12909,Andrea,andreamg,creada,20.0,2024-11-01 06:34:00
12910,Carlos,carlito01,creada,25.0,2024-10-31 18:50:00
12911,Daniel,dannyg123,creada,20.0,2024-10-31 21:53:00
12912,Camila,cami_sm23,creada,25.0,2024-11-01 06:26:00
12913,Andrea,andreamg,creada,20.0,2024-10-31 20:50:00
12914,Ana,anagarcia,creada,20.0,2024-10-31 15:18:00
12915,Daniel,dannyg123,creada,20.0,2024-10-31 16:05:00
12916,Andrea,andreamg,creada,25.0,2024-10-31 18:54:00
12917,Camilo,camip1234,creada,50.0,2024-11-01 02:41:00
12918,Carlos,carlito01,creada,50.0,2024-10-31 20:03:00
12919,Andrea,andreamg,creada,20.0,2024-11-01 03:52:00
12920,Camilo,camip1234,creada,60.0,2024-11-01 06:25:00
12921,Ana,anagarcia,creada,20.0,2024-11-01 03:57:00
12922,Carlos,carlito01,creada,20.0,2024-11-01 02:14:00
12923,Valeria,valeria_1,creada,20.0,2024-10-31 10:56:00
12924,Camilo,camip1234,creada,20.0,2024-10-31 11:32:00
12925,Ana,anagarcia,creada,50.0,2024-10-31 11:46:00
12926,Carlos,carlito01,creada,40.0,2024-11-01 05:08:00
12927,Ana,anagarcia,creada,25.0,2024-11-01 04:38:00
12928,Camila,cami_sm23,creada,50.0,2024-11-01 00:29:00
12929,Camilo,camip1234,creada,40.0,2024-11-01 02:09:00
12930,Andrea,andreamg,creada,25.0,2024-11-01 06:25:00
12931,Camilo,camip1234,creada,60.0,2024-11-01 05:51:00
12932,Ana,anagarcia,creada,20.0,2024-11-01 02:34:00
12933,Daniel,dannyg123,creada,40.0,2024-11-01 01:08:00
12934,Ana,anagarcia,creada,40.0,2024-10-31 10:31:00
12935,Andrea,andreamg,creada,60.0,2024-11-01 08:30:00
12936,Andrea,andreamg,creada,50.0,2024-11-01 01:21:00
12937,Andrea,andreamg,creada,25.0,2024-10-31 14:21:00
12938,Andrea,andreamg,creada,40.0,2024-11-01 08:42:00
12939,Valeria,valeria_1,creada,25.0,2024-10-31 20:15:00
12940,Andrea,andreamg,creada,50.0,2024-10-31 10:41:00
12941,Daniel,dannyg123,creada,60.0,2024-10-31 23:16:00
12942,Daniel,dannyg123,creada,20.0,2024-11-01 04:43:00
12943,Ana,anagarcia,creada,25.0,2024-10-31 22:33:00
12944,Camilo,camip1234,creada,25.0,2024-11-01 06:32:00
12945,Valeria,valeria_1,creada,20.0,2024-10-31 22:20:00
12946,Camila,cami_sm23,creada,20.0,2024-11-01 02:14:00
12947,Camilo,camip1234,creada,50.0,2024-10-31 21:39:00
12948,Valeria,valeria_1,creada,25.0,2024-11-01 07:13:00
12949,Valeria,valeria_1,creada,40.0,2024-11-01 01:33:00
12950,Andrea,andreamg,creada,60.0,2024-11-01 08:44:00
12951,Camilo,camip1234,creada,60.0,2024-10-31 22:36:00
12952,Carlos,carlito01,creada,25.0,2024-11-01 01:55:00
12953,Carlos,carlito01,creada,20.0,2024-10-31 17:09:00
12954,Carlos,carlito01,creada,60.0,2024-10-31 22:07:00
12955,Carlos,carlito01,creada,20.0,2024-10-31 12:27:00
12956,Camilo,camip1234,creada,20.0,2024-11-01 08:49:00
12957,Daniel,dannyg123,creada,20.0,2024-11-01 05:09:00
12958,Carlos,carlito01,creada,40.0,2024-10-31 12:39:00
12959,Andrea,andreamg,creada,20.0,2024-11-01 08:53:00
12960,Carlos,carlito01,creada,50.0,2024-10-31 23:24:00
12961,Ana,anagarcia,creada,50.0,2024-10-31 12:12:00
12962,Andrea,andreamg,creada,50.0,2024-10-31 23:22:00
12963,Camila,cami_sm23,creada,20.0,2024-10-31 22:31:00
12964,Daniel,dannyg123,creada,50.0,2024-10-31 11:07:00
12965,Camilo,camip1234,creada,25.0,2024-10-31 11:13:00
12966,Carlos,carlito01,creada,25.0,2024-11-01 00:37:00
12967,Camilo,camip1234,creada,40.0,2024-11-01 04:17:00
12968,Valeria,valeria_1,creada,40.0,2024-10-31 12:26:00
12969,Camila,cami_sm23,creada,20.0,2024-11-01 07:05:00
12970,Ana,anagarcia,creada,20.0,2024-10-31 13:55:00
12971,Camila,cami_sm23,creada,40.0,2024-10-31 19:21:00
12972,Camilo,camip1234,creada,20.0,2024-11-01 08:22:00
12973,Andrea,andreamg,creada,20.0,2024-11-01 06:06:00
12974,Camilo,camip1234,creada,50.0,2024-11-01 00:43:00
12975,Camila,cami_sm23,creada,40.0,2024-11-01 07:07:00
12976,Camilo,camip1234,creada,20.0,2024-10-31 18:40:00
12977,Valeria,valeria_1,creada,25.0,2024-11-01 00:39:00
12978,Camila,cami_sm23,creada,60.0,2024-11-01 00:30:00
12979,Ana,anagarcia,creada,20.0,2024-10-31 15:13:00
12980,Ana,anagarcia,creada,20.0,2024-11-01 02:44:00
12981,Valeria,valeria_1,creada,25.0,2024-10-31 11:07:00
12982,Valeria,valeria_1,creada,40.0,2024-11-01 04:24:00
12983,Daniel,dannyg123,creada,50.0,2024-10-31 20:57:00
12984,Carlos,carlito01,creada,40.0,2024-10-31 13:21:00
12985,Camilo,camip1234,creada,50.0,2024-10-31 10:32:00
12986,Camila,cami_sm23,creada,60.0,2024-11-01 06:03:00
12987,Carlos,carlito01,creada,20.0,2024-10-31 11:57:00
12988,Daniel,dannyg123,creada,20.0,2024-10-31 22:10:00
12989,Daniel,dannyg123,creada,60.0,2024-11-01 04:37:00
12990,Carlos,carlito01,creada,50.0,2024-11-01 03:38:00
12991,Daniel,dannyg123,creada,20.0,2024-11-01 08:49:00
12992,Andrea,andreamg,creada,40.0,2024-10-31 22:07:00
12993,Daniel,dannyg123,creada,25.0,2024-10-31 09:20:00
12994,Carlos,carlito01,creada,20.0,2024-10-31 14:48:00
12995,Ana,anagarcia,creada,60.0,2024-10-31 10:34:00
12996,Carlos,carlito01,creada,20.0,2024-11-01 05:36:00
12997,Camila,cami_sm23,creada,20.0,2024-10-31 11:48:00
12998,Valeria,valeria_1,creada,20.0,2024-10-31 14:51:00
12999,Carlos,carlito01,creada,40.0,2024-11-01 04:21:00
13000,Valeria,valeria_1,creada,20.0,2024-10-31 15:51:00
13001,Carlos,carlito01,creada,20.0,2024-10-31 14:35:00
13002,Ana,anagarcia,creada,25.0,2024-10-31 10:02:00
13003,Camila,cami_sm23,creada,20.0,2024-10-31 16:27:00
13004,Daniel,dannyg123,creada,60.0,2024-10-31 14:31:00
13005,Camila,cami_sm23,creada,20.0,2024-10-31 09:03:00
13006,Camilo,camip1234,creada,40.0,2024-11-01 00:47:00
13007,Daniel,dannyg123,creada,25.0,2024-10-31 20:03:00
13008,Camilo,camip1234,creada,40.0,2024-10-31 10:58:00
13009,Daniel,dannyg123,creada,50.0,2024-10-31 17:44:00
13010,Carlos,carlito01,creada,60.0,2024-10-31 23:43:00
13011,Andrea,andreamg,creada,40.0,2024-11-01 05:41:00
13012,Camila,cami_sm23,creada,20.0,2024-10-31 14:44:00
13013,Carlos,carlito01,creada,25.0,2024-10-31 22:36:00
13014,Camila,cami_sm23,creada,20.0,2024-10-31 09:21:00
13015,Carlos,carlito01,creada,25.0,2024-10-31 09:27:00
13016,Carlos,carlito01,creada,20.0,2024-11-01 04:15:00
13017,Andrea,andreamg,creada,50.0,2024-10-31 20:46:00
13018,Camila,cami_sm23,creada,20.0,2024-11-01 03:39:00
13019,Ana,anagarcia,creada,40.0,2024-10-31 19:33:00
13020,Camilo,camip1234,creada,60.0,2024-10-31 17:10:00
13021,Camila,cami_sm23,creada,50.0,2024-10-31 12:46:00
13022,Andrea,andreamg,creada,40.0,2024-10-31 10:40:00
13023,Camila,cami_sm23,creada,20.0,2024-10-31 20:19:00
13024,Camila,cami_sm23,creada,40.0,2024-10-31 17:47:00
13025,Andrea,andreamg,creada,20.0,2024-11-01 03:10:00
13026,Camila,cami_sm23,creada,60.0,2024-10-31 14:42:00
13027,Andrea,andreamg,creada,25.0,2024-11-01 02:30:00
13028,Valeria,valeria_1,creada,20.0,2024-10-31 19:56:00
13029,Daniel,dannyg123,creada,40.0,2024-11-01 01:02:00
13030,Ana,anagarcia,creada,50.0,2024-11-01 01:22:00
13031,Camilo,camip1234,creada,60.0,2024-10-31 12:32:00
13032,Valeria,valeria_1,creada,60.0,2024-10-31 14:55:00
13033,Carlos,carlito01,creada,20.0,2024-11-01 05:47:00
13034,Andrea,andreamg,creada,20.0,2024-10-31 09:33:00
13035,Camila,cami_sm23,creada,40.0,2024-11-01 04:54:00
13036,Camilo,camip1234,creada,20.0,2024-10-31 18:41:00
13037,Ana,anagarcia,creada,20.0,2024-11-01 06:33:00
13038,Camilo,camip1234,creada,20.0,2024-10-31 13:46:00
13039,Valeria,valeria_1,creada,60.0,2024-11-01 07:24:00
13040,Valeria,valeria_1,creada,20.0,2024-10-31 20:51:00
13041,Camila,cami_sm23,creada,25.0,2024-10-31 22:04:00
13042,Andrea,andreamg,creada,40.0,2024-10-31 20:33:00
13043,Carlos,carlito01,creada,20.0,2024-11-01 05:57:00
13044,Andrea,andreamg,creada,40.0,2024-10-31 16:09:00
13045,Carlos,carlito01,creada,20.0,2024-10-31 14:17:00
13046,Daniel,dannyg123,creada,20.0,2024-10-31 10:02:00
13047,Andrea,andreamg,creada,20.0,2024-11-01 08:29:00
13048,Camila,cami_sm23,creada,20.0,2024-10-31 13:37:00
13049,Valeria,valeria_1,creada,25.0,2024-11-01 02:11:00
13050,Camilo,camip1234,creada,40.0,2024-10-31 19:35:00
13051,Camilo,camip1234,creada,20.0,2024-10-31 23:44:00
13052,Valeria,valeria_1,creada,20.0,2024-10-31 15:31:00
13053,Andrea,andreamg,creada,50.0,2024-11-01 05:43:00
13054,Ana,anagarcia,creada,50.0,2024-10-31 13:50:00
13055,Andrea,andreamg,creada,20.0,2024-10-31 09:39:00
13056,Valeria,valeria_1,creada,60.0,2024-10-31 17:44:00
13057,Andrea,andreamg,creada,25.0,2024-10-31 19:45:00
13058,Camila,cami_sm23,creada,50.0,2024-10-31 14:22:00
13059,Camila,cami_sm23,creada,25.0,2024-11-01 04:34:00
13060,Andrea,andreamg,creada,60.0,2024-10-31 15:41:00
13061,Camilo,camip1234,creada,60.0,2024-10-31 22:14:00
13062,Camilo,camip1234,creada,60.0,2024-10-31 11:27:00
13063,Ana,anagarcia,creada,20.0,2024-11-01 00:48:00
13064,Ana,anagarcia,creada,20.0,2024-11-01 07:18:00
13065,Valeria,valeria_1,creada,50.0,2024-10-31 17:26:00
13066,Carlos,carlito01,creada,25.0,2024-10-31 20:49:00
13067,Camilo,camip1234,creada,60.0,2024-10-31 09:08:00
13068,Valeria,valeria_1,creada,60.0,2024-11-01 04:32:00
13069,Ana,anagarcia,creada,25.0,2024-11-01 01:53:00
13070,Carlos,carlito01,creada,25.0,2024-10-31 19:23:00
13071,Ana,anagarcia,creada,20.0,2024-10-31 23:43:00
13072,Camila,cami_sm23,creada,20.0,2024-11-01 00:10:00
13073,Carlos,carlito01,creada,20.0,2024-11-01 00:20:00
13074,Andrea,andreamg,creada,50.0,2024-10-31 13:08:00
